canonical_smiles,pIC50,MolWt,LogP,HDonors,HAcceptors,TPSA,RotatableBonds
COc1cc(C)c2c(C(=O)OCC34CCN(CC3)CC4)c[nH]c2c1,2.0,328.41200000000003,3.127620000000001,1.0,4.0,54.56,4.0
COc1cc(Cl)c2c(C(=O)OCC34CCN(CC3)CC4)c[nH]c2c1,2.0,348.8300000000001,3.4726000000000017,1.0,4.0,54.56,4.0
COc1ccc2[nH]cc(C(=O)OCC34CCN(CC3)CC4)c2c1Cl,2.0,348.83000000000004,3.4726000000000026,1.0,4.0,54.56000000000001,4.0
COc1ccc2[nH]cc(C(=O)OCC34CCN(CC3)CC4)c2c1OC,2.0,344.4110000000001,2.8278000000000008,1.0,5.0,63.790000000000006,5.0
O=C(OCC12CCN(CC1)CC2)c1c[nH]c2cc(F)cc(Br)c12,2.0,381.24500000000006,3.712200000000003,1.0,3.0,45.33,3.0
O=C(OCC12CCN(CC1)CC2)c1c[nH]c2cc(Cl)cc(Br)c12,2.0,397.70000000000005,4.226500000000004,1.0,3.0,45.33,3.0
Cc1c(F)ccc2[nH]cc(C(=O)OCC34CCN(CC3)CC4)c12,2.0,316.3760000000001,3.2581200000000017,1.0,3.0,45.330000000000005,3.0
Cc1cc(F)cc2[nH]cc(C(=O)OCC34CCN(CC3)CC4)c12,2.0,316.37600000000015,3.2581200000000017,1.0,3.0,45.330000000000005,3.0
Cc1ccc2c(C(=O)OCC34CCN(CC3)CC4)c[nH]c2c1,2.0,298.3859999999999,3.1190200000000017,1.0,3.0,45.33,3.0
O=C(OCC12CCN(CC1)CC2)c1c[nH]c2cc(O)cc(Cl)c12,2.0,334.80300000000005,3.1696000000000017,2.0,4.0,65.56,3.0
COc1ccc2[nH]cc(C(=O)OCC34CCN(CC3)CC4)c2c1Br,2.0,393.28100000000006,3.5817000000000023,1.0,4.0,54.56000000000001,4.0
COc1cc(Br)c2c(C(=O)OCC34CCN(CC3)CC4)c[nH]c2c1,2.0,393.2810000000002,3.5817000000000023,1.0,4.0,54.56,4.0
Cc1cc(Br)c2c(C(=O)OCC34CCN(CC3)CC4)c[nH]c2c1,2.0,377.28200000000015,3.881520000000002,1.0,3.0,45.33,3.0
Cc1cc(Cl)cc2[nH]cc(C(=O)OCC34CCN(CC3)CC4)c12,2.0,332.83100000000013,3.772420000000002,1.0,3.0,45.330000000000005,3.0
O=C(OCC12CCN(CC1)CC2)c1c[nH]c2cc(F)c(F)cc12,2.0,320.33900000000006,3.0888000000000018,1.0,3.0,45.33,3.0
O=C(OCC12CCN(CC1)CC2)c1c[nH]c2cc(Cl)c(F)cc12,2.0,336.79400000000004,3.603100000000002,1.0,3.0,45.33,3.0
O=C(OCC12CCN(CC1)CC2)c1c[nH]c2cc(O)cc(Br)c12,2.0,379.254,3.2787000000000015,2.0,4.0,65.56,3.0
Cc1cc(C)c2c(C(=O)OCC34CCN(CC3)CC4)c[nH]c2c1,2.0,312.41299999999995,3.4274400000000016,1.0,3.0,45.33,3.0
Cc1cc2c(C(=O)OCC34CCN(CC3)CC4)c[nH]c2cc1O,2.0,314.38499999999993,2.824620000000001,2.0,4.0,65.56,3.0
COc1cc2[nH]cc(C(=O)OCC34CCN(CC3)CC4)c2cc1C,2.0,328.4120000000001,3.127620000000002,1.0,4.0,54.56000000000001,4.0
COc1cc2c(C(=O)OCC34CCN(CC3)CC4)c[nH]c2cc1F,2.0,332.37499999999994,2.9583000000000013,1.0,4.0,54.56,4.0
O=C(OCC12CCN(CC1)CC2)c1c[nH]c2cc(O)c(F)cc12,2.0,318.348,2.6553000000000004,2.0,4.0,65.56,3.0
Cc1cc(C#N)cc2[nH]cc(C(=O)OCC34CCN(CC3)CC4)c12,2.0,323.39600000000013,2.9907000000000012,1.0,4.0,69.11999999999999,3.0
Cc1cc(O)cc2[nH]cc(C(=O)OCC34CCN(CC3)CC4)c12,2.0,314.3850000000001,2.8246200000000012,2.0,4.0,65.55999999999999,3.0
CS(=O)(=O)C1(c2nc(-c3cccc4[nH]ccc34)nc3c2OC[C@@H]2COCCN32)CCOCC1,1.3010299956639813,470.5510000000005,2.2728,1.0,8.0,106.64000000000001,3.0
CNc1nc2ccccc2n1-c1nc2c(c(C(C)(C)S(C)(=O)=O)n1)OC[C@@H]1COCCN21,1.3010299956639813,458.54400000000027,1.7344999999999997,1.0,10.0,111.47,4.0
CCC(C)(C)C(=O)N(O)Cc1ccccc1,1.3010299956639813,221.3,2.840600000000001,1.0,2.0,40.540000000000006,4.0
COc1cccc(C2=NC(C(F)(F)F)(C(F)(F)F)c3c(n(-c4ccc(Cl)cc4)c(=O)[nH]c3=O)N2)c1,1.5228787452803376,518.8010000000002,4.380000000000002,2.0,6.0,88.48,3.0
Cn1c2c(c(=O)n(C)c1=O)C(C(F)(F)F)(C(F)(F)F)N=C(c1cccc([N+](=O)[O-])c1)N2,1.601365675461608,451.2830000000001,2.1844000000000006,1.0,8.0,111.53,2.0
Cn1c2c(c(=O)n(C)c1=O)C(C(F)(F)F)(C(F)(F)F)NC(c1ccc(Cl)cc1)=N2,2.396855627379818,440.73100000000005,2.7388000000000012,1.0,6.0,68.39,1.0
COc1cccc(/C=C/C(=O)c2cc(OC)c(OC)cc2O)c1,2.8239087409443187,314.337,3.3141000000000016,1.0,5.0,64.99000000000001,6.0
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,1.0,340.42699999999996,2.8828400000000007,4.0,4.0,118.2,10.0
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1C(F)(F)F,1.0,426.41600000000005,3.442420000000002,1.0,5.0,89.25999999999999,5.0
CC(C)(C)c1ccccc1Oc1ccc(-c2cccc(C(=O)O)c2)cc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,2.3010299956639813,564.5600000000003,8.684200000000002,3.0,4.0,96.89,7.0
COc1ccc(-c2ccc(Oc3cccc4c3CCCC4)c(NC(=O)Nc3cccc(C)c3)c2)cc1C(=O)O,2.5228787452803374,522.6010000000002,7.683920000000006,3.0,4.0,96.89,7.0
COc1ccc(-c2ccc(Oc3cccc4c3CCCC4)c(NC(=O)Nc3ccccc3C)c2)cc1C(=O)O,2.5228787452803374,522.6010000000002,7.683920000000006,3.0,4.0,96.89,7.0
COc1ccc(-c2ccc(Oc3cccc4c3CCCC4)c(NC(=O)Nc3ccccc3Cl)c2)cc1C(=O)O,2.5228787452803374,543.0190000000002,8.028900000000005,3.0,4.0,96.89,7.0
O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,1.7619538968712045,404.28900000000016,4.2371000000000025,1.0,5.0,68.00999999999999,5.0
O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,1.4056074496245732,404.28900000000016,4.2371000000000025,1.0,5.0,68.00999999999999,5.0
O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,1.6595558851598817,404.28900000000016,4.2371000000000025,1.0,5.0,68.00999999999999,5.0
CCCCCc1ccc(NC(=O)COc2cc(C)nc3ccc(OC)cc23)cc1,1.5228787452803376,392.4990000000001,5.302020000000005,1.0,4.0,60.45,9.0
Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2Cc1ccco1,2.201349354554731,260.253,0.37301999999999924,1.0,6.0,85.82000000000001,2.0
CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,1.2321023839819094,337.379,3.6231000000000027,1.0,6.0,77.24000000000001,6.0
c1ccc2cc(NC3=NC[C@@]4(CN5CCC4CC5)O3)ncc2c1,1.3979400086720375,308.385,2.497300000000001,1.0,5.0,49.75,1.0
c1cn(-c2cc(NC3=NC[C@@]4(CN5CCC4CC5)O3)ncn2)cn1,1.5228787452803376,325.376,0.9247999999999994,1.0,8.0,80.46000000000001,2.0
O=C(O)COC[C@H]1CC[C@H](COC(=O)N(c2ccccc2)c2ccc(Cl)cc2)CC1,1.3010299956639813,431.91600000000017,5.522300000000006,1.0,4.0,76.07000000000001,8.0
O=C(O)COC[C@H]1CC[C@H](COC(=O)N(c2ccccc2)c2cccc(F)c2)CC1,1.3010299956639813,415.4610000000001,5.008000000000005,1.0,4.0,76.07000000000001,8.0
Cc1nc(NC2CCCC2)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cn2)n1,1.6020599913279625,437.57300000000026,4.238220000000003,2.0,9.0,88.09,6.0
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1NC(=O)[C@H]1CCCN1.Cl,1.7512912643990821,404.8730000000001,3.375640000000001,4.0,3.0,86.02000000000001,3.0
N#Cc1cccc(S(=O)(=O)c2cnc3cc(F)ccc3c2-c2ccc(Cl)cc2)c1,2.0,422.86800000000005,5.398780000000004,0.0,4.0,70.82,3.0
COc1ccc2c(c1)c(CN1CCN(C)CC1)cn2S(=O)(=O)c1ccccc1Br.CS(=O)(=O)O.O,2.0,592.5340000000001,2.0761000000000003,1.0,8.0,140.64999999999998,5.0
COc1cccc(C(=O)/C=C/c2cccnc2)c1,3.318758762624413,239.27400000000003,2.986300000000001,0.0,3.0,39.19,4.0
COc1ccc(C(=O)/C=C/c2cccnc2)cc1,2.619788758288394,239.27400000000003,2.986300000000001,0.0,3.0,39.19,4.0
COc1ccc(C(=O)/C=C/c2cccnc2)c(OC)c1,3.364516253185088,269.3,2.9949000000000012,0.0,4.0,48.42,5.0
COc1ccc(C(=O)/C=C/c2cccnc2)cc1OC,3.151810883008601,269.3,2.9949000000000012,0.0,4.0,48.42,5.0
COc1cc(OC)cc(C(=O)/C=C/c2cccnc2)c1,3.51427857351842,269.3,2.9949000000000012,0.0,4.0,48.42,5.0
COc1ccc(C(=O)/C=C/c2cccnc2)c(OC)c1OC,3.75448733218585,299.3260000000001,3.0035000000000016,0.0,5.0,57.650000000000006,6.0
O=C(/C=C/c1cccnc1)c1cccc(Cl)c1,3.623423042943488,243.693,3.6311000000000027,0.0,2.0,29.96,3.0
O=C(/C=C/c1cccnc1)c1cccc(Br)c1,3.7904849854573692,288.144,3.7402000000000024,0.0,2.0,29.96,3.0
O=C(/C=C/c1cccnc1)c1ccc2ccccc2c1,3.196542884351586,259.308,4.130900000000002,0.0,2.0,29.96,3.0
COc1ccc2cc(C(=O)/C=C/c3cccnc3)ccc2c1,2.9208187539523753,289.33400000000006,4.139500000000003,0.0,3.0,39.19,4.0
O=C(/C=C/c1cccnc1)c1cccc2ccccc12,3.669586226650809,259.30800000000005,4.130900000000003,0.0,2.0,29.96,3.0
O=C(/C=C/c1cccnc1)c1ccc(-c2ccccc2)cc1,2.638272163982407,285.346,4.644700000000004,0.0,2.0,29.96,4.0
O=C(/C=C/c1ccncc1)c1ccc2ccccc2c1,3.5228787452803374,259.308,4.130900000000002,0.0,2.0,29.96,3.0
O=C(/C=C/c1cccnc1)c1ccc2ccc3ccccc3c2c1,3.0,309.36800000000005,5.284100000000004,0.0,2.0,29.96,3.0
O=C(/C=C/c1cccnc1)c1cc2ccccc2c2ccccc12,3.1745738822321767,309.36800000000005,5.284100000000003,0.0,2.0,29.96,3.0
O=C(/C=C/c1cccnc1)c1ccc2ccc3cccc4ccc1c2c34,2.677780705266081,333.3900000000001,5.875100000000004,0.0,2.0,29.96,3.0
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,4.522878745280337,272.303,4.613200000000003,0.0,2.0,30.21,1.0
O=C(/C=C/c1cccc(O)c1)c1cccnc1,2.537602002101044,225.247,2.683300000000001,1.0,3.0,50.19,3.0
O=C(/C=C/c1ccc2c(c1)OCO2)c1cccnc1,2.8239087409443187,253.257,2.7064000000000004,0.0,4.0,48.42,3.0
COc1cccc(/C=C/C(=O)c2cccnc2)c1,3.123782159408358,239.274,2.986300000000001,0.0,3.0,39.19,4.0
COc1ccccc1/C=C/C(=O)c1cccnc1,3.657577319177794,239.274,2.986300000000001,0.0,3.0,39.19,4.0
COc1ccc(/C=C/C(=O)c2cccnc2)cc1O,2.769551078621726,255.273,2.691900000000001,1.0,4.0,59.42,4.0
COc1ccc(/C=C/C(=O)c2cccnc2)cc1OC,3.58838029403677,269.3,2.9949000000000012,0.0,4.0,48.42,5.0
COc1cc(/C=C/C(=O)c2cccnc2)cc(OC)c1OC,3.2881927709588092,299.3260000000001,3.0035000000000016,0.0,5.0,57.650000000000006,6.0
COc1ccc(/C=C/C(=O)c2cccnc2)c(OC)c1OC,3.774690718274137,299.326,3.0035000000000016,0.0,5.0,57.650000000000006,6.0
O=C(/C=C/c1ccc(Cl)c(Cl)c1)c1cccnc1,3.204815410317576,278.138,4.284500000000003,0.0,2.0,29.96,3.0
O=C(/C=C/c1ccc(F)c(F)c1)c1cccnc1,3.065501548756432,245.228,3.2559000000000013,0.0,2.0,29.96,3.0
O=C(/C=C/c1ccc2ccccc2c1)c1cccnc1,2.9208187539523753,259.308,4.130900000000003,0.0,2.0,29.96,3.0
O=C(/C=C/c1ccccc1)c1cccnc1,2.3279021420642825,209.24800000000002,2.9777000000000005,0.0,2.0,29.96,3.0
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,4.920818753952375,272.303,4.613200000000003,0.0,2.0,30.21,1.0
COc1nc(C2=NOC[C@H](c3cc4ccccc4o3)N2)ccc1-n1cnc(C)c1,2.5228787452803374,389.4150000000001,3.353220000000001,1.0,8.0,86.7,4.0
CCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,1.7212463990471711,294.391,3.2338000000000022,2.0,4.0,66.76,10.0
CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,2.1487416512809245,278.392,4.2630000000000035,1.0,3.0,46.53,10.0
CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,1.7077439286435239,278.392,4.2630000000000035,1.0,3.0,46.53,10.0
CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,1.6695862266508092,278.392,4.2630000000000035,1.0,3.0,46.53,10.0
CCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1,2.6020599913279625,276.376,4.039000000000003,1.0,3.0,46.53,9.0
CCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1,1.6840296545430822,276.376,4.039000000000003,1.0,3.0,46.53,9.0
CCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,1.563837352959244,322.44500000000005,4.014000000000003,2.0,4.0,66.76,12.0
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,1.3010299956639813,494.93200000000013,2.2392000000000003,2.0,9.0,113.35,6.0
COc1cc(-c2cccc(C(F)(F)F)c2)c(F)cc1-c1nccc2cc(S(=O)(=O)Nc3ccon3)ccc12,1.8239087409443189,543.4980000000002,6.524100000000005,1.0,6.0,94.32,6.0
O=c1c2ccccc2oc2c(Cc3ccc4c(c3)OCO4)[nH]c(-c3nccs3)c12,2.1191864077192086,402.4310000000001,4.717300000000002,1.0,6.0,77.35000000000001,3.0
O=c1[nH]c(-c2ccc(Br)cc2)nc2ccccc12,2.0,301.14300000000003,3.3526000000000007,1.0,2.0,45.75,1.0
COc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1O,2.0,268.272,2.3043,2.0,4.0,75.21,2.0
COc1cc(-c2nc3ccccc3c(=O)[nH]2)ccc1O,2.0,268.272,2.3043,2.0,4.0,75.21,2.0
C#CCOc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1,2.0,276.29499999999996,2.6021,1.0,3.0,54.98,3.0
O=c1[nH]c(-c2ccc(Oc3ccc(Cl)cc3Cl)cc2)nc2ccccc12,2.0,383.2340000000001,5.689200000000003,1.0,3.0,54.980000000000004,3.0
O=c1[nH]c(-c2ccc(OCc3ccc(F)cc3F)cc2)nc2ccccc12,2.3010299956639813,364.351,4.447300000000003,1.0,3.0,54.980000000000004,4.0
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,4.522878745280337,272.303,4.613200000000003,0.0,2.0,30.21,1.0
O=C(c1cc([C@H]2CCCN2c2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1)N1CCOCC1,1.5228787452803376,525.5520000000005,3.721700000000002,0.0,7.0,75.46000000000001,4.0
c1ccc(-c2cccc3nc(-c4cccnc4)nc(NCc4ccccn4)c23)cc1,2.0,389.4620000000001,5.365900000000004,1.0,5.0,63.59,5.0
O=C(CC1(c2ccccc2)C2CC3CC1CC(C2)C3O)N1CC(O)C1,1.3979400086720375,341.451,1.9444999999999997,2.0,3.0,60.769999999999996,3.0
CC(=O)N1CCN(c2cccc(-c3cc(-c4ccnn4CC(F)(F)F)c4c(N)ncnn34)c2)C(=O)C1(C)C,1.6989700043360187,526.5230000000003,3.378000000000002,1.0,8.0,114.65,4.0
CC(=O)N1CCN(c2cc(-c3cc(C(F)(F)F)c4c(N)ncnn34)ccc2C#N)C(=O)C1(C)C,1.6989700043360187,471.4430000000002,2.8426800000000014,1.0,7.0,120.62,2.0
COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,1.3010299956639813,426.3870000000001,2.557499999999999,3.0,9.0,146.86,4.0
O=C(NC1CCCCCC1)c1cc2c(Cl)cc(Cl)cc2[nH]1,1.6989700043360187,325.23900000000003,4.927300000000003,2.0,1.0,44.89,2.0
CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@@](F)(Cl)[C@@H]1O)Oc1ccccc1,1.0,549.8760000000002,1.8328999999999995,3.0,10.0,158.17999999999995,10.0
CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,1.0,529.4580000000002,1.6565000000000003,3.0,10.0,158.17999999999995,10.0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@H]2NCCC=C2c2ccc(F)cc2)cc1F,1.3010299956639813,496.9920000000002,4.7329000000000025,3.0,6.0,83.12,7.0
O=S(=O)(Nc1ncc(F)s1)c1cc(Cl)c(NC[C@H]2NCCC=C2c2ccc(F)cc2)cc1F,1.3010299956639813,514.9820000000002,4.8720000000000026,3.0,6.0,83.12,7.0
O=S(=O)(Nc1nc(Cl)cs1)c1cc(Cl)c(NC[C@H]2NCCC=C2c2ccc(F)cc2)cc1F,1.3010299956639813,531.4370000000004,5.386300000000002,3.0,6.0,83.12,7.0
COc1ccc(CNc2c3c(nc4ccccc24)CCCC3)cc1OC,1.4814860601221125,348.4460000000002,4.742900000000004,1.0,4.0,43.379999999999995,5.0
COc1ccc(CNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1OC,2.070581074285707,382.89100000000025,5.3963000000000045,1.0,4.0,43.379999999999995,5.0
COc1ccc(CCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1OC,1.6516951369518393,396.9180000000003,5.438800000000005,1.0,4.0,43.379999999999995,6.0
Clc1ccc2c(NCc3ccccn3)c3c(nc2c1)CCCC3,3.619788758288394,323.82700000000017,4.774100000000003,1.0,3.0,37.81,3.0
Nc1c2c(nc3ccccc13)CCCC2,2.8239087409443187,198.26899999999992,2.695800000000001,1.0,2.0,38.91,0.0
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,3.468521082957745,272.303,4.613200000000003,0.0,2.0,30.21,1.0
Cc1ncn(-c2ccc(C(=O)N[C@H]3[C@H]4CC[C@H]3N(c3ncc(Cl)c5cnoc35)C4)c(Cl)c2)n1,2.0,484.34700000000015,3.815920000000002,1.0,8.0,101.97,4.0
C=CC(=O)Nc1cccc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1.7986028756795485,509.39300000000026,6.7973200000000045,2.0,6.0,85.37,7.0
C=CC(=O)Nc1cccc(C)c1Nc1ncc(OCc2c(F)c(OC)cc(OC)c2F)cn1,1.3010299956639813,456.4490000000002,4.527520000000003,2.0,7.0,94.60000000000001,9.0
C=CC(=O)N[C@H]1COC[C@H]1Nc1ncc(OCc2c(F)c(OC)cc(OC)c2F)cn1,1.3010299956639813,436.4150000000002,1.8324999999999991,2.0,8.0,103.83000000000001,9.0
C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,2.3010299956639813,664.8110000000003,3.574200000000001,2.0,11.0,120.99,7.0
C[C@H]1OC(C)(C)C(=O)N(c2cc(-c3cc(C(F)(F)F)c4c(N)ncnn34)ccc2C#N)[C@H]1C,1.6989700043360187,458.44400000000013,3.7877800000000015,1.0,7.0,109.53999999999999,2.0
c1nc(N[C@H]2CC[C@H](N3CCOCC3)CC2)c2c(C3CCOCC3)c[nH]c2n1,1.5228787452803376,385.5120000000001,2.9072000000000005,2.0,6.0,75.30000000000001,4.0
COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc([C@H](OC)C3COC3)c(Cl)c2C1=O,1.5228787452803376,467.3490000000003,3.5311200000000023,1.0,5.0,80.86000000000001,6.0
CN(C/C=C/c1ccc(-c2ccccc2)cc1)Cc1coc2ccccc12.Cl,2.2441251443275085,389.9260000000001,6.666800000000006,0.0,2.0,16.380000000000003,6.0
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,1.5228787452803376,272.303,4.613200000000003,0.0,2.0,30.21,1.0
Cc1cc(NC2CCN(C(=O)CCNCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1,1.0,613.8119999999999,1.7479200000000028,6.0,12.0,174.25,19.0
OC12CC3CC(C1)CC(NCc1cc(C4CC4)on1)(C3)C2,1.0,288.391,2.7253000000000007,2.0,4.0,58.29,4.0
CCOC(=O)C1=C(CN2CCO[C@H](CCC(=O)O)C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Br,2.0,581.4640000000002,3.518600000000002,2.0,9.0,113.35,9.0
Cc1nnc2sc(C(=O)NCc3ccc(-c4ccncc4)cc3)c(N)c2c1C,2.0132282657337552,389.48400000000015,3.882340000000002,2.0,6.0,93.79,4.0
Cc1nnc2sc(C(=O)NCc3ccc(-c4ccnc(F)c4)cc3)c(N)c2c1C,2.6020599913279625,407.47400000000016,4.021440000000002,2.0,6.0,93.79,4.0
Cc1nnc2sc(C(=O)NCc3ccc(-c4ccc(F)nc4)cc3)c(N)c2c1C,3.1023729087095586,407.47400000000016,4.021440000000002,2.0,6.0,93.79,4.0
Cc1nnc2sc(C(=O)NCc3ccc(-c4cccnc4F)cc3)c(N)c2c1C,1.958607314841775,407.47400000000016,4.021440000000002,2.0,6.0,93.79,4.0
Cc1cc(COc2nc(N)nc3ccn(Cc4ccccn4)c23)no1,2.0,336.3550000000001,2.3322200000000004,1.0,8.0,104.88000000000001,5.0
COCCCc1ccc2oc(-c3ccc(OC)c(OC)c3)cc2c1,1.3010299956639813,326.39200000000005,4.696000000000004,0.0,4.0,40.83,7.0
C[C@H]1Cc2c(nnn2-c2ncc(F)cn2)CN1C(=O)c1cccc(C(F)(F)F)c1F,2.0,424.3330000000001,2.941300000000002,0.0,6.0,76.80000000000001,2.0
C[C@H]1Cc2c(nnn2-c2ncc(F)cn2)CN1C(=O)c1ccnc(C(F)(F)F)c1F,2.0,425.3210000000001,2.3363000000000005,0.0,7.0,89.69000000000001,2.0
Cc1c(C(=O)N2Cc3nnn(-c4ncc(F)cn4)c3C[C@@H]2C)ccnc1C(F)(F)F,2.0,421.3580000000001,2.5056200000000013,0.0,7.0,89.69000000000001,2.0
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,5.221848749616356,272.303,4.613200000000003,0.0,2.0,30.21,1.0
COc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)ccc1O,1.4225082001627747,302.28200000000004,2.518500000000001,3.0,6.0,96.22000000000001,2.0
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,2.4282911681913126,270.24,1.8872199999999997,3.0,5.0,94.83000000000001,0.0
Cc1cc(Cl)c2c(c1N)C(=O)c1ccccc1C2=O,3.275724130399211,271.703,3.0060200000000004,1.0,3.0,60.160000000000004,0.0
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccc(O)cc12,2.5900668766687054,303.321,2.8065000000000007,2.0,4.0,70.91,0.0
N#C[Se]Cc1ccccc1,3.6989700043360187,196.11100000000002,1.37188,0.0,1.0,23.79,2.0
N#C[Se]Cc1ccccc1C[Se]C#N,3.6989700043360187,314.108,1.05716,0.0,2.0,47.58,4.0
N#C[Se]Cc1cccc(C[Se]C#N)c1,3.6989700043360187,314.108,1.0571599999999999,0.0,2.0,47.58,4.0
N#C[Se]Cc1ccc(C[Se]C#N)cc1,3.6989700043360187,314.108,1.0571599999999999,0.0,2.0,47.58,4.0
COc1cc(/C=C/c2ccc(OC)cc2OC)cc(OC)c1,2.5228787452803374,300.35400000000004,3.8914000000000026,0.0,4.0,36.92,6.0
Cc1nnc2sc(C(=O)NC3CN(c4cccc(F)c4F)C3)c(N)c2c1C,1.6020599913279625,389.4310000000002,2.787140000000001,2.0,6.0,84.14,3.0
Cc1nnc2sc(C(=O)NC3CN(c4ccc(C(F)(F)F)nc4)C3)c(N)c2c1C,1.5228787452803376,422.43600000000015,2.922740000000001,2.0,7.0,97.03,3.0
Cc1csc(NC(=O)c2cc(F)cc(Oc3cncnc3)c2)n1,4.0,330.344,3.425220000000002,1.0,6.0,77.0,4.0
Cc1csc(NC(=O)c2cc(Oc3cncnc3)ccn2)n1,4.0,313.34200000000004,2.68112,1.0,7.0,89.89,4.0
Cc1cccc(NC(=O)c2cc(Oc3cncnc3)cc(C)n2)n1,2.619788758288394,321.3400000000001,2.928040000000001,1.0,6.0,89.89,4.0
Cc1cccc(NC(=O)c2cc(Oc3cncc(F)c3)cc(C)n2)n1,3.5228787452803374,338.3420000000001,3.6721400000000024,1.0,5.0,77.0,4.0
CCc1cccc(NC(=O)c2cc(Oc3cncnc3)cc(C)n2)n1,3.0457574905606752,335.367,3.1820200000000005,1.0,6.0,89.89,5.0
Cc1cc(Oc2cncnc2)cc(C(=O)Nc2cccc(F)n2)n1,3.2218487496163566,325.303,2.7587200000000003,1.0,6.0,89.89,4.0
Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2cccc(F)n2)n1,4.0,342.305,3.5028200000000016,1.0,5.0,77.0,4.0
Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1,3.0,325.303,2.7587200000000003,1.0,6.0,89.89,4.0
Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2ccc(F)cn2)n1,3.6989700043360187,342.305,3.5028200000000016,1.0,5.0,77.0,4.0
Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(Cl)cn2)n1,3.0457574905606752,341.75800000000004,3.2730200000000007,1.0,6.0,89.89,4.0
Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2ccc(Cl)cn2)n1,4.0,358.76,4.017120000000002,1.0,5.0,77.0,4.0
Cc1cc(Oc2cncnc2)cc(C(=O)Nc2cc(F)ccn2)n1,2.221848749616356,325.303,2.7587200000000003,1.0,6.0,89.89,4.0
Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2cc(F)ccn2)n1,3.3979400086720375,342.305,3.5028200000000016,1.0,5.0,77.0,4.0
Cc1cc(Oc2cnc(C)nc2)cc(C(=O)Nc2ccc(F)cn2)n1,1.5228787452803376,339.33000000000004,3.06714,1.0,6.0,89.89,4.0
Cc1cc(Oc2cncc(Cl)c2)cc(C(=O)Nc2ccc(F)cn2)n1,3.6989700043360187,358.76000000000005,4.017120000000002,1.0,5.0,77.0,4.0
